H0_interval__,Om_interval__,H0,Om
0.03705689345667823,0.004155896603061621,68.24084224744999,0.2753636404293841
0.04060245634683973,-0.05927730853080743,68.263879715467,0.2698147537408694
0.039798886918441786,-0.034197719434803715,68.25865862398035,0.2720079911359828
0.039277220778153696,-0.037548342259277334,68.25526911892773,0.27171490600839143
0.03800873925176535,-0.03585719788492476,68.24702706658799,0.2718628313094502
0.03690905745258945,-0.03173194237140461,68.23988164192606,0.2722236879980459
0.03665117022639746,-0.03109392522944022,68.2382059417341,0.272279500727747
0.036101566205831055,-0.027209707690163103,68.23463469715671,0.2726192974583348
0.03609931007103353,-0.026543584981621217,68.23462003705745,0.27267757267032533
0.034838774030920526,-0.02640093432535895,68.22642912948663,0.27269005241622457
0.03229480794866955,-0.02038220550800838,68.20989800914191,0.2732166187574335
0.032628507165290324,-0.01987389625858024,68.2120664827325,0.2732610913119818
0.03251375722551447,-0.01897968185730571,68.21132080590979,0.2733393276889533
0.03205742037651195,-0.018129892138862423,68.20835538922864,0.2734136778886912
0.029692284828610298,-0.01488167350627082,68.19298567306912,0.2736978775992379
0.029854158070839937,-0.012608911089069346,68.1940376160035,0.27389673489651806
0.029266532735930786,-0.01088343424951742,68.19021888562983,0.2740477089029872
0.028953745428352648,-0.006653024125957585,68.18818619878994,0.2744178625362265
0.028028500301005912,-0.006923462479453804,68.18217332588043,0.2743941994529329
0.027587527824401378,-0.003586597679809893,68.17930755884393,0.2746861730394308
0.026699517633480243,-0.004010702732571673,68.17353655573966,0.2746490639813219
0.025884905598808683,-0.0025587953329390383,68.1682424925607,0.27477610553052895
0.025413618058017715,0.004055541887397297,68.16517962734032,0.2753548594287705
0.025072512734405063,0.0005316897418295441,68.16296279590905,0.27504652285131415
0.02434129441141146,0.003847937679346984,68.15821060212112,0.27533669413150097
0.023399318946613772,0.0039020238860148363,68.15208863381591,0.2753414266568189
0.022641154611580616,0.006516637644274099,68.14716121852392,0.27557020377599234
0.021527817425867263,0.010502435542454305,68.13992540930984,0.27591895466316707
0.02087763937131098,0.012283381755363114,68.13569972693011,0.2760747823898996
0.01977146561614326,0.014201328037435701,68.12851034019165,0.27624259531969675
0.019421571999151732,0.016595430295146527,68.12623625002004,0.27645206682503953
0.017678620145877084,0.018566967582638566,68.11490803824512,0.2766245629938062
0.0173690987706083,0.025489007120566107,68.11289630375754,0.2772301673813323
0.016608567280944498,0.022278906832157008,68.10795320581263,0.2769493237196288
0.014709608807784439,0.02583852301708195,68.09561073329498,0.27726074498710007
0.012278475739385257,0.0342998916406336,68.0798090896339,0.27800094631090605
0.011562124118260266,0.038452892973654645,68.07515296954948,0.2783642136112203
0.011133913528494927,0.04004470824233684,68.07236969033355,0.2785034438130724
0.010354332611940702,0.04054407812166137,68.06730256067404,0.27854712094592315
0.010236251072980661,0.04432047728910342,68.06653505100887,0.278877407082826
0.009536261405373092,0.04257265926019876,68.06198522938945,0.27872454516206846
0.007570504020470755,0.04634640569983239,68.0492080411135,0.2790545847576529
0.006862679296478122,0.04941116032101574,68.04460724035734,0.27932259710888224
0.0049279930626694906,0.0528535658885977,68.03203189008254,0.2796236107275349
0.005701062190350676,0.053267419624868535,68.03705680386864,0.2796597974531827
0.005158205462425004,0.055284794818966185,68.03352826116503,0.279836187828921
0.00506329611987614,0.05780685585567161,68.03291135446695,0.2800566918319401
0.004689504287506709,0.057140988632312525,68.03048172200738,0.2799984765386103
0.003975723000110703,0.05796359312890097,68.02584216546148,0.2800703948614526
0.0035880349142324813,0.05826225830263888,68.02332220192169,0.2800965060128299
0.0022743385796717714,0.06045788453213992,68.01478319439555,0.28028845415102893
0.0015308400464646762,0.06518535187405983,68.0099504583588,0.28070169949336693
0.0012518318395888435,0.06736636095395286,68.00813690589473,0.28089232835856665
0.0006782901275908639,0.06665547339169633,68.00440888566031,0.2808301954749811
0.00028156781524915674,0.06972737369166612,68.00183019078703,0.28109867446606385
-0.0006385932487517495,0.0697020319151751,67.99584914402418,0.2810964597526651
-0.0013150109360408834,0.07274638749761983,67.99145243014748,0.2813625032699877
-0.002024746484504115,0.0740981985886966,67.9868391523469,0.2814806274674831
-0.002038804695093272,0.07501988466860089,67.98674777407238,0.281561163020888
-0.002846042828441234,0.07509535990378866,67.98150073410207,0.2815677578114249
